item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Cash,0501,5010010,Play with Me,A special effect in which you'll see two babies floating on the cloud as a sign of friendship. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010010/info,Item/Item.wz/Cash/0501.img/05010010/info/icon.png,Item/Item.wz/Cash/0501.img/05010010/info/iconRaw.png
Cash,0501,5010011,Loner,A special effect that displays that the owner would like to be left alone. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010011/info,Item/Item.wz/Cash/0501.img/05010011/info/icon.png,Item/Item.wz/Cash/0501.img/05010011/info/iconRaw.png
Cash,0501,5010012,Equalizer,A special equalizer effect that is given as a prize at the Maple Member Shop. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010012/info,Item/Item.wz/Cash/0501.img/05010012/info/icon.png,Item/Item.wz/Cash/0501.img/05010012/info/iconRaw.png
Cash,0501,5010013,Fireworks,A special effect of the fireworks that is given as a prize at the Maple Member Shop. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010013/info,Item/Item.wz/Cash/0501.img/05010013/info/icon.png,Item/Item.wz/Cash/0501.img/05010013/info/iconRaw.png
Cash,0501,5010014,Stormy Cloud,A special effect that displays the stormy cloud with rain and lightning hovering around the owner's head. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010014/info,Item/Item.wz/Cash/0501.img/05010014/info/icon.png,Item/Item.wz/Cash/0501.img/05010014/info/iconRaw.png
Cash,0501,5010015,777 Effect,A special effect used to increase the number of balls obtained from winning with Slot Machine by 2x. Designate a HotKey to turn the effect on/off.,1,1,,,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010015/info,Item/Item.wz/Cash/0501.img/05010015/info/icon.png,Item/Item.wz/Cash/0501.img/05010015/info/iconRaw.png
Cash,0501,5010016,Siren,A siren effect that can be used under emergencies.  Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010016/info,Item/Item.wz/Cash/0501.img/05010016/info/icon.png,Item/Item.wz/Cash/0501.img/05010016/info/iconRaw.png
Cash,0501,5010017,Twinkling Star,A special star effect for a special day.  Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010017/info,Item/Item.wz/Cash/0501.img/05010017/info/icon.png,Item/Item.wz/Cash/0501.img/05010017/info/iconRaw.png
Cash,0501,5010018,Smile,A smile effect best used when you're in a great mood! Designate a a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010018/info,Item/Item.wz/Cash/0501.img/05010018/info/icon.png,Item/Item.wz/Cash/0501.img/05010018/info/iconRaw.png
Cash,0501,5010019,Heart,A heart effect you can use to show your love to the others.  Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010019/info,Item/Item.wz/Cash/0501.img/05010019/info/icon.png,Item/Item.wz/Cash/0501.img/05010019/info/iconRaw.png
Cash,0501,5010020,Go! Korea!,A special effect that follows your character for the supporting of Korea's victory.  Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010020/info,Item/Item.wz/Cash/0501.img/05010020/info/icon.png,Item/Item.wz/Cash/0501.img/05010020/info/iconRaw.png
Cash,0501,5010021,Skeleton of Horror,"This skull was found somewhere around the remains, and it'll be with you until you wish for otherwise. Double-click on the item or on the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010021/info,Item/Item.wz/Cash/0501.img/05010021/info/icon.png,Item/Item.wz/Cash/0501.img/05010021/info/iconRaw.png
Cash,0501,5010022,Twinkling Star,A number of twinkling stars surrounds the character in this special effect.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010022/info,Item/Item.wz/Cash/0501.img/05010022/info/icon.png,Item/Item.wz/Cash/0501.img/05010022/info/iconRaw.png
Cash,0501,5010023,Pumping Heart,"A special effect that captures the feeling of wanting to express the feeling of love to someone special. Double-click on the item or on the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010023/info,Item/Item.wz/Cash/0501.img/05010023/info/icon.png,Item/Item.wz/Cash/0501.img/05010023/info/iconRaw.png
Cash,0501,5010024,The Flocking Ducks,"A family of toy ducks follow around the character. Double-click on the item or on the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010024/info,Item/Item.wz/Cash/0501.img/05010024/info/icon.png,Item/Item.wz/Cash/0501.img/05010024/info/iconRaw.png
Cash,0501,5010025,Silent Spectre,"A special effect in which you'll see a spooky ghost appirate behind you and scare the daylights out of everyone nearby! On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010025/info,Item/Item.wz/Cash/0501.img/05010025/info/icon.png,Item/Item.wz/Cash/0501.img/05010025/info/iconRaw.png
Cash,0501,5010026,Indigo Dracula,"A special effect in which you'll see a horde of Dracula's finest bats appear and surround your character with alluring nocturne ambience. On the Key Config, configure this on a button of your choice to turn the effect on/off. ",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010026/info,Item/Item.wz/Cash/0501.img/05010026/info/icon.png,Item/Item.wz/Cash/0501.img/05010026/info/iconRaw.png
Cash,0501,5010027,Hot Head,"A special effect that perfectly represents the feeling of anger. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010027/info,Item/Item.wz/Cash/0501.img/05010027/info/icon.png,Item/Item.wz/Cash/0501.img/05010027/info/iconRaw.png
Cash,0501,5010028,Indigo Flames,"This is an effect item that exudes an aura around the character. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010028/info,Item/Item.wz/Cash/0501.img/05010028/info/icon.png,Item/Item.wz/Cash/0501.img/05010028/info/iconRaw.png
Cash,0501,5010029,Demonfyre,"This is an effect item that exudes an aura around the character. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010029/info,Item/Item.wz/Cash/0501.img/05010029/info/icon.png,Item/Item.wz/Cash/0501.img/05010029/info/iconRaw.png
Cash,0501,5010030,Nuclear Fire,"This is an effect item that exudes an aura around the character. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010030/info,Item/Item.wz/Cash/0501.img/05010030/info/icon.png,Item/Item.wz/Cash/0501.img/05010030/info/iconRaw.png
Cash,0501,5010031,My Boyfriend,"Show the world how much you adore your boyfriend with this attractive marker! On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010031/info,Item/Item.wz/Cash/0501.img/05010031/info/icon.png,Item/Item.wz/Cash/0501.img/05010031/info/iconRaw.png
Cash,0501,5010032,My Girlfriend,"Show the world how much you adore your girlfriend with this attractive marker! On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010032/info,Item/Item.wz/Cash/0501.img/05010032/info/icon.png,Item/Item.wz/Cash/0501.img/05010032/info/iconRaw.png
Cash,0501,5010033,Sheer Fear,"A special effect perfect for instances where you were caught off-guard. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010033/info,Item/Item.wz/Cash/0501.img/05010033/info/icon.png,Item/Item.wz/Cash/0501.img/05010033/info/iconRaw.png
Cash,0501,5010034,Christmas Tree,"If you ever felt like becoming a Christmas Tree, here's your chance! On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010034/info,Item/Item.wz/Cash/0501.img/05010034/info/icon.png,Item/Item.wz/Cash/0501.img/05010034/info/iconRaw.png
Cash,0501,5010035,Snowman,"On a cold, snowy day, this effect will enable you to become a snowman. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010035/info,Item/Item.wz/Cash/0501.img/05010035/info/icon.png,Item/Item.wz/Cash/0501.img/05010035/info/iconRaw.png
Cash,0501,5010038,Shower Power,A special effect that pours massive amount of water on top of the head.  Double-click on the icon or designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010038/info,Item/Item.wz/Cash/0501.img/05010038/info/icon.png,Item/Item.wz/Cash/0501.img/05010038/info/iconRaw.png
Cash,0501,5010039,Spotlight,A special effect that features a spotlight above the head of the character. Double-click on the icon or designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010039/info,Item/Item.wz/Cash/0501.img/05010039/info/icon.png,Item/Item.wz/Cash/0501.img/05010039/info/iconRaw.png
Cash,0501,5010041,Super Symphony,A special effect that follows the character around which can be used to express the feeling of happiness and joy.  Double-click on the icon or designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010041/info,Item/Item.wz/Cash/0501.img/05010041/info/icon.png,Item/Item.wz/Cash/0501.img/05010041/info/iconRaw.png
Cash,0501,5010042,Busy Bee,A very busy bee that's never distracted from following you. Keeps one focused on the task at hand.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010042/info,Item/Item.wz/Cash/0501.img/05010042/info/icon.png,Item/Item.wz/Cash/0501.img/05010042/info/iconRaw.png
Cash,0501,5010043,Eyelighter, A special effect that features a blinding glow on the character's eyes. Double-click on the icon or designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010043/info,Item/Item.wz/Cash/0501.img/05010043/info/icon.png,Item/Item.wz/Cash/0501.img/05010043/info/iconRaw.png
Cash,0501,5010044,Shadow Style,"Traces of the character remains while the character moves, creating multiple images of the character in the process. Double-click on the icon, or designate a HotKey to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010044/info,Item/Item.wz/Cash/0501.img/05010044/info/icon.png,Item/Item.wz/Cash/0501.img/05010044/info/iconRaw.png
Cash,0501,5010045,Struck by Lightning,A special effect that displays the lightning striking on the character's head.  Double-click on the icon or designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010045/info,Item/Item.wz/Cash/0501.img/05010045/info/icon.png,Item/Item.wz/Cash/0501.img/05010045/info/iconRaw.png
Cash,0501,5010046,Maple Champion,A special effect that puts a poster in front of your face as if you're being Maple Champion around the world.  Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010046/info,Item/Item.wz/Cash/0501.img/05010046/info/icon.png,Item/Item.wz/Cash/0501.img/05010046/info/iconRaw.png
Cash,0501,5010048,Maple Champion,A special effect that puts a poster in front of your face as if you're being Maple Champion around the world.  Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010048/info,Item/Item.wz/Cash/0501.img/05010048/info/icon.png,Item/Item.wz/Cash/0501.img/05010048/info/iconRaw.png
Cash,0501,5010049,Maple Champion,A special effect that puts a poster in front of your face as if you're being Maple Champion around the world.  Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010049/info,Item/Item.wz/Cash/0501.img/05010049/info/icon.png,Item/Item.wz/Cash/0501.img/05010049/info/iconRaw.png
Cash,0501,5010051,O Maplemas Tree,Celebrate your holiday cheer with this effect! Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010051/info,Item/Item.wz/Cash/0501.img/05010051/info/icon.png,Item/Item.wz/Cash/0501.img/05010051/info/iconRaw.png
Cash,0501,5010052,Santa Sled,Give Santa a lift with this hilarious effect! Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010052/info,Item/Item.wz/Cash/0501.img/05010052/info/icon.png,Item/Item.wz/Cash/0501.img/05010052/info/iconRaw.png
Cash,0501,5010053,Mistletoe,Create the perfect excuse for a holiday kiss! Designate a HotKey to turn the effect ON/OFF.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010053/info,Item/Item.wz/Cash/0501.img/05010053/info/icon.png,Item/Item.wz/Cash/0501.img/05010053/info/iconRaw.png
Cash,0501,5010054,Jingling Santa,"A special effect that displays Santa and his two trusty reindeers breaking down to the beat, hovering around the owner's head. Designate a HotKey to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010054/info,Item/Item.wz/Cash/0501.img/05010054/info/icon.png,Item/Item.wz/Cash/0501.img/05010054/info/iconRaw.png
Cash,0501,5010055,UFO,A special effect that features a UFO and a number of colorful aliens accompanying the owner of the item. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010055/info,Item/Item.wz/Cash/0501.img/05010055/info/icon.png,Item/Item.wz/Cash/0501.img/05010055/info/iconRaw.png
Cash,0501,5010056,Garden Trail,A special effect that features a trail of flowers and grass left behind by the owner of the item. Designate a HotKey to turn the effect on/off.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010056/info,Item/Item.wz/Cash/0501.img/05010056/info/icon.png,Item/Item.wz/Cash/0501.img/05010056/info/iconRaw.png
Cash,0501,5010057,Flower Fairy,"A special effect that shows a cute fairy sprinkling flowers. On the Key Config, configure this on a button of your choice to turn the effect on/off.",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010057/info,Item/Item.wz/Cash/0501.img/05010057/info/icon.png,Item/Item.wz/Cash/0501.img/05010057/info/iconRaw.png
Cash,0501,5010059,Trail of Darkness Effect,Blaze a trail of dark energy--no one can escape your wrath with this effect!,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010059/info,Item/Item.wz/Cash/0501.img/05010059/info/icon.png,Item/Item.wz/Cash/0501.img/05010059/info/iconRaw.png
Cash,0501,5010060,Caroler Effect,Tis' the season to be jolly fa la la la la la la la! Sing to everyone in Maple with the carolers!,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010060/info,Item/Item.wz/Cash/0501.img/05010060/info/icon.png,Item/Item.wz/Cash/0501.img/05010060/info/iconRaw.png
Cash,0501,5010061,Ace of Hearts,Show your Valentine's Day spirit with the Ace of Hearts!,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010061/info,Item/Item.wz/Cash/0501.img/05010061/info/icon.png,Item/Item.wz/Cash/0501.img/05010061/info/iconRaw.png
Cash,0501,5010064,Rock Band Effect,,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010064/info,Item/Item.wz/Cash/0501.img/05010064/info/icon.png,Item/Item.wz/Cash/0501.img/05010064/info/iconRaw.png
Cash,0501,5010065,Scoreboard Effect,,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010065/info,Item/Item.wz/Cash/0501.img/05010065/info/icon.png,Item/Item.wz/Cash/0501.img/05010065/info/iconRaw.png
Cash,0501,5010066,Disco Effect,,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010066/info,Item/Item.wz/Cash/0501.img/05010066/info/icon.png,Item/Item.wz/Cash/0501.img/05010066/info/iconRaw.png
Cash,0501,5010068,Return of Angel Wing,Who knows? Perhaps you'll flutter away with these wings on your back!,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010068/info,Item/Item.wz/Cash/0501.img/05010068/info/icon.png,Item/Item.wz/Cash/0501.img/05010068/info/iconRaw.png
Cash,0501,5010069,Seraphim's Dark Wings,Who knows? Perhaps you'll flutter away with these wings on your back!,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010069/info,Item/Item.wz/Cash/0501.img/05010069/info/icon.png,Item/Item.wz/Cash/0501.img/05010069/info/iconRaw.png
Cash,0501,5010070,Sprite Wings,A pair of wings that resembles the wings of a forest fairy.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010070/info,Item/Item.wz/Cash/0501.img/05010070/info/icon.png,Item/Item.wz/Cash/0501.img/05010070/info/iconRaw.png
Cash,0501,5010073,Miss Popular,"Well, lookie here. Someone’s certainly become popular with the guys. Turn this effect on and off by assigning it to a shortcut key from the keyboard settings menu.
",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010073/info,Item/Item.wz/Cash/0501.img/05010073/info/icon.png,Item/Item.wz/Cash/0501.img/05010073/info/iconRaw.png
Cash,0501,5010074,Mr. Popular,"Well, lookie here. Someone’s certainly become popular with the girls. Turn this effect on and off by assigning it to a shortcut key from the keyboard settings menu.
",1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010074/info,Item/Item.wz/Cash/0501.img/05010074/info/icon.png,Item/Item.wz/Cash/0501.img/05010074/info/iconRaw.png
Cash,0501,5010999,Changing to a Monster,Not sold in Cash Shop. An effect shown while changing into a monster.,1,1,,1,,Item/Item.wz/Cash/0501.img.xml,Item/Item.wz/Cash/0501.img/05010999/info,Item/Item.wz/Cash/0501.img/05010999/info/icon.png,Item/Item.wz/Cash/0501.img/05010999/info/iconRaw.png
Cash,0502,5021000,Water Balloon,A cool blue water balloon. Thrown with a #cthrowing star# to have the water balloon effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021000/info,Item/Item.wz/Cash/0502.img/05021000/info/icon.png,Item/Item.wz/Cash/0502.img/05021000/info/iconRaw.png
Cash,0502,5021001,Paper Plane,A nicely-folded paper plane. Thrown with a #cthrowing star# to have the paper plane effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021001/info,Item/Item.wz/Cash/0502.img/05021001/info/icon.png,Item/Item.wz/Cash/0502.img/05021001/info/iconRaw.png
Cash,0502,5021002,Energy Ball,A ball of concentrated energy. Thrown with a #cthrowing star# to have the energy effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021002/info,Item/Item.wz/Cash/0502.img/05021002/info/icon.png,Item/Item.wz/Cash/0502.img/05021002/info/iconRaw.png
Cash,0502,5021003,Super Star,A red starfish that can be seen at the beach. Can be equipped with a #cthrowing star# to have the starfish effect.\n\nThis item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021003/info,Item/Item.wz/Cash/0502.img/05021003/info/icon.png,Item/Item.wz/Cash/0502.img/05021003/info/iconRaw.png
Cash,0502,5021004,Winged Baseball,A baseball with small wings attached to it. Can be equipped with a #cthrowing star# to have the winged baseball effect.\n\nThis item cannot be destroyed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021004/info,Item/Item.wz/Cash/0502.img/05021004/info/icon.png,Item/Item.wz/Cash/0502.img/05021004/info/iconRaw.png
Cash,0502,5021005,Football,"The official football of the MapleBowl. When held in your inventory, #cthrowing stars# will appear as a thrown football.",1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021005/info,Item/Item.wz/Cash/0502.img/05021005/info/icon.png,Item/Item.wz/Cash/0502.img/05021005/info/iconRaw.png
Cash,0502,5021006,Chalkboard Eraser,A chalkboard eraser commonly found in classrooms. Thrown with a #cthrowing star# to have the eraser effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021006/info,Item/Item.wz/Cash/0502.img/05021006/info/icon.png,Item/Item.wz/Cash/0502.img/05021006/info/iconRaw.png
Cash,0502,5021007,Shooting Hearts,A small pink heart of love that explodes on contact. Thrown with a #cthrowing star# to have the heart effect. \n\nItem cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021007/info,Item/Item.wz/Cash/0502.img/05021007/info/icon.png,Item/Item.wz/Cash/0502.img/05021007/info/iconRaw.png
Cash,0502,5021008,Throwing Teddy,An adorable brown teddy bear that explodes on contact. Thrown with a #cthrowing star# to have the teddy bear effect. \n\nItem cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021008/info,Item/Item.wz/Cash/0502.img/05021008/info/icon.png,Item/Item.wz/Cash/0502.img/05021008/info/iconRaw.png
Cash,0502,5021009,Throwing Pepe,Never in Pepe's wildest dreams did it think it'd be chucked down the field in place of the throwing star. Thrown with a throwing star to have the Pepe effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021009/info,Item/Item.wz/Cash/0502.img/05021009/info/icon.png,Item/Item.wz/Cash/0502.img/05021009/info/iconRaw.png
Cash,0502,5021010,Mr. Puff Throwing Star,"A throwing star make to look like Mr. Puff, with its huffy puffy cheeks resembling that of a tasty-looking steamed bun. Thrown with a #cthrowing star# to have the Mr. Puff effect.\n\nItem cannot be removed.",1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021010/info,Item/Item.wz/Cash/0502.img/05021010/info/icon.png,Item/Item.wz/Cash/0502.img/05021010/info/iconRaw.png
Cash,0502,5021011,Skull Striker,An enchanted skull straight from the Headless Horseman. Thrown with a throwing star to have the skull striker effect. Item cannot be removed.,1,1,,1,,Item/Item.wz/Cash/0502.img.xml,Item/Item.wz/Cash/0502.img/05021011/info,Item/Item.wz/Cash/0502.img/05021011/info/icon.png,Item/Item.wz/Cash/0502.img/05021011/info/iconRaw.png
