item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Pet,5000020,5000020,Mini Yeti,"A trustworthy pet that quietly watches everyone's back. Quiet, but smart and gets a lot of things done.",1,1,,1,,Item/Item.wz/Pet/5000020.img.xml,Item/Item.wz/Pet/5000020.img/info,Item/Item.wz/Pet/5000020.img/info/icon.png,Item/Item.wz/Pet/5000020.img/info/iconRaw.png
Pet,5000021,5000021,Monkey,"Very charming who is also very intuitive, but not as obedient as some of the others",1,1,,1,,Item/Item.wz/Pet/5000021.img.xml,Item/Item.wz/Pet/5000021.img/info,Item/Item.wz/Pet/5000021.img/info/icon.png,Item/Item.wz/Pet/5000021.img/info/iconRaw.png
Pet,5000022,5000022,Turkey,"Somewhat active, quiet and not well-behaved in nature. It is not very obedient, but isn't hungry very often.",1,1,,1,,Item/Item.wz/Pet/5000022.img.xml,Item/Item.wz/Pet/5000022.img/info,Item/Item.wz/Pet/5000022.img/info/icon.png,Item/Item.wz/Pet/5000022.img/info/iconRaw.png
Pet,5000023,5000023,Penguin,Penguins are always energetic and in good spirits. Use the Meso Magnet and Item Pouch on the Penguin to pick up the mesos and items on the ground.,1,1,,1,,Item/Item.wz/Pet/5000023.img.xml,Item/Item.wz/Pet/5000023.img/info,Item/Item.wz/Pet/5000023.img/info/icon.png,Item/Item.wz/Pet/5000023.img/info/iconRaw.png
Pet,5000024,5000024,Jr. Balrog,"A trustworthy pet who is equally quick-witted. Unlike its masculine appearance, it is prone to insecurity and shyness.",1,1,,1,,Item/Item.wz/Pet/5000024.img.xml,Item/Item.wz/Pet/5000024.img/info,Item/Item.wz/Pet/5000024.img/info/icon.png,Item/Item.wz/Pet/5000024.img/info/iconRaw.png
Pet,5000025,5000025,Golden Pig,This designed Golden Pig will definately bring you a Good Luck! Use the Meso Magnet and Item Pouch to pick up the mesos and items on the ground.,1,1,,1,,Item/Item.wz/Pet/5000025.img.xml,Item/Item.wz/Pet/5000025.img/info,Item/Item.wz/Pet/5000025.img/info/icon.png,Item/Item.wz/Pet/5000025.img/info/iconRaw.png
Pet,5000026,5000026,Sun Wu Kong,Sun Wu Kong ran out of Tang Shan Zhang. He is lazy and  moody but can be changed with love.,1,1,,1,,Item/Item.wz/Pet/5000026.img.xml,Item/Item.wz/Pet/5000026.img/info,Item/Item.wz/Pet/5000026.img/info/icon.png,Item/Item.wz/Pet/5000026.img/info/iconRaw.png
Pet,5000028,5000028,Dragon,A special egg that becomes a mythical Baby Dragon upon hatching.,1,1,,1,,Item/Item.wz/Pet/5000028.img.xml,Item/Item.wz/Pet/5000028.img/info,Item/Item.wz/Pet/5000028.img/info/icon.png,Item/Item.wz/Pet/5000028.img/info/iconRaw.png
Pet,5000029,5000029,Baby Dragon,"A Baby Dragon hatched out of the special Dragon Egg. At Level 15, the pet can be evolved into a full-fledged Adult Dragon with the help of Garnox the NPC using the Rock of Evolution.",1,1,,1,,Item/Item.wz/Pet/5000029.img.xml,Item/Item.wz/Pet/5000029.img/info,Item/Item.wz/Pet/5000029.img/info/icon.png,Item/Item.wz/Pet/5000029.img/info/iconRaw.png
Pet,5000030,5000030,Green Dragon,Mysterious magical powers aligned and sucessfully evolved the Baby Dragon into a Green Dragon!,1,1,,1,,Item/Item.wz/Pet/5000030.img.xml,Item/Item.wz/Pet/5000030.img/info,Item/Item.wz/Pet/5000030.img/info/icon.png,Item/Item.wz/Pet/5000030.img/info/iconRaw.png
Pet,5000031,5000031,Red Dragon,Mysterious magical powers aligned and sucessfully evolved the Baby Dragon into a Red Dragon!,1,1,,1,,Item/Item.wz/Pet/5000031.img.xml,Item/Item.wz/Pet/5000031.img/info,Item/Item.wz/Pet/5000031.img/info/icon.png,Item/Item.wz/Pet/5000031.img/info/iconRaw.png
Pet,5000032,5000032,Blue Dragon,Mysterious magical powers aligned and sucessfully evolved the Baby Dragon into a Blue Dragon!,1,1,,1,,Item/Item.wz/Pet/5000032.img.xml,Item/Item.wz/Pet/5000032.img/info,Item/Item.wz/Pet/5000032.img/info/icon.png,Item/Item.wz/Pet/5000032.img/info/iconRaw.png
Pet,5000033,5000033,Black Dragon,Mysterious magical powers aligned and sucessfully evolved the Baby Dragon into the rare and majestic Black Dragon!,1,1,,1,,Item/Item.wz/Pet/5000033.img.xml,Item/Item.wz/Pet/5000033.img/info,Item/Item.wz/Pet/5000033.img/info/icon.png,Item/Item.wz/Pet/5000033.img/info/iconRaw.png
Pet,5000034,5000034,Black Bunny,"They are well-behaved and quiet, so they don't need to be fed more than the usual amount. They are smart and obedient, but also stubborn.",1,1,,1,,Item/Item.wz/Pet/5000034.img.xml,Item/Item.wz/Pet/5000034.img/info,Item/Item.wz/Pet/5000034.img/info/icon.png,Item/Item.wz/Pet/5000034.img/info/iconRaw.png
Pet,5000036,5000036,Jr. Reaper,Miniature death incarnate. Makes for a loyal but cheeky sidekick that is prone to talking back.,1,1,,1,,Item/Item.wz/Pet/5000036.img.xml,Item/Item.wz/Pet/5000036.img/info,Item/Item.wz/Pet/5000036.img/info/icon.png,Item/Item.wz/Pet/5000036.img/info/iconRaw.png
Pet,5000037,5000037,Husky,"Active, yet calm at times. Can be moderately fed. Very smart in general. ",1,1,,1,,Item/Item.wz/Pet/5000037.img.xml,Item/Item.wz/Pet/5000037.img/info,Item/Item.wz/Pet/5000037.img/info/icon.png,Item/Item.wz/Pet/5000037.img/info/iconRaw.png
Pet,5000039,5000039,Porcupine,"A small, furry creature with very, very sharp spikes. A lovable pet.",1,1,,1,,Item/Item.wz/Pet/5000039.img.xml,Item/Item.wz/Pet/5000039.img/info,Item/Item.wz/Pet/5000039.img/info/icon.png,Item/Item.wz/Pet/5000039.img/info/iconRaw.png
Pet,5000041,5000041,Snowman,"An adorable Snowman that is also very active. May seem a little rude at times, but the more it is loved, the more affable it becomes.",1,1,,1,,Item/Item.wz/Pet/5000041.img.xml,Item/Item.wz/Pet/5000041.img/info,Item/Item.wz/Pet/5000041.img/info/icon.png,Item/Item.wz/Pet/5000041.img/info/iconRaw.png
Pet,5000042,5000042,Kino,"A happy-go-lucky, orange mushroom that loves shiny stones.",1,1,,1,,Item/Item.wz/Pet/5000042.img.xml,Item/Item.wz/Pet/5000042.img/info,Item/Item.wz/Pet/5000042.img/info/icon.png,Item/Item.wz/Pet/5000042.img/info/iconRaw.png
Pet,5000044,5000044,Orange tiger,"They are very gentle and obedient in nature, easily becoming friendly with the owner, which in turn speeds up the level-up process.",1,1,,1,,Item/Item.wz/Pet/5000044.img.xml,Item/Item.wz/Pet/5000044.img/info,Item/Item.wz/Pet/5000044.img/info/icon.png,Item/Item.wz/Pet/5000044.img/info/iconRaw.png
Pet,5000045,5000045,Skunk,"Calm and quiet by nature, the easy-going, eccentric Skunk has a rather humorous and pompous outlook on life, the finer things are what it enjoys.",1,1,,1,,Item/Item.wz/Pet/5000045.img.xml,Item/Item.wz/Pet/5000045.img/info,Item/Item.wz/Pet/5000045.img/info/icon.png,Item/Item.wz/Pet/5000045.img/info/iconRaw.png
Pet,5000047,5000047,Robo,A special egg that becomes a mythical Robo upon hatching.,1,1,,1,,Item/Item.wz/Pet/5000047.img.xml,Item/Item.wz/Pet/5000047.img/info,Item/Item.wz/Pet/5000047.img/info/icon.png,Item/Item.wz/Pet/5000047.img/info/iconRaw.png
Pet,5000048,5000048,Baby Robo,"A Baby Robo hatched out of the special Capsule. At Level 15, the pet can be evolved into a full-fledged Adult Robo with the help of Garnox the NPC using the Rock of Evolution.",1,1,,1,,Item/Item.wz/Pet/5000048.img.xml,Item/Item.wz/Pet/5000048.img/info,Item/Item.wz/Pet/5000048.img/info/icon.png,Item/Item.wz/Pet/5000048.img/info/iconRaw.png
Pet,5000049,5000049,Blue Robo,Mysterious magical powers aligned and sucessfully evolved the Baby Robo into a Blue Robo!,1,1,,1,,Item/Item.wz/Pet/5000049.img.xml,Item/Item.wz/Pet/5000049.img/info,Item/Item.wz/Pet/5000049.img/info/icon.png,Item/Item.wz/Pet/5000049.img/info/iconRaw.png
Pet,5000050,5000050,Red Robo,Mysterious magical powers aligned and sucessfully evolved the Baby Robo into a Red Robo!,1,1,,1,,Item/Item.wz/Pet/5000050.img.xml,Item/Item.wz/Pet/5000050.img/info,Item/Item.wz/Pet/5000050.img/info/icon.png,Item/Item.wz/Pet/5000050.img/info/iconRaw.png
Pet,5000051,5000051,Green Robo,Mysterious magical powers aligned and sucessfully evolved the Baby Robo into a Green Robo!,1,1,,1,,Item/Item.wz/Pet/5000051.img.xml,Item/Item.wz/Pet/5000051.img/info,Item/Item.wz/Pet/5000051.img/info/icon.png,Item/Item.wz/Pet/5000051.img/info/iconRaw.png
Pet,5000052,5000052,Gold Robo,Mysterious magical powers aligned and sucessfully evolved the Baby Robo into a Gold Robo!,1,1,,1,,Item/Item.wz/Pet/5000052.img.xml,Item/Item.wz/Pet/5000052.img/info,Item/Item.wz/Pet/5000052.img/info/icon.png,Item/Item.wz/Pet/5000052.img/info/iconRaw.png
Pet,5000053,5000053,Gorilla Robo,Mysterious magical powers aligned and sucessfully evolved the Baby Robo into the rare and majestic Gorilla Robo!,1,1,,1,,Item/Item.wz/Pet/5000053.img.xml,Item/Item.wz/Pet/5000053.img/info,Item/Item.wz/Pet/5000053.img/info/icon.png,Item/Item.wz/Pet/5000053.img/info/iconRaw.png
Pet,5000054,5000054,Snail,A snail that is really hard to figure out.,1,1,,1,,Item/Item.wz/Pet/5000054.img.xml,Item/Item.wz/Pet/5000054.img/info,Item/Item.wz/Pet/5000054.img/info/icon.png,Item/Item.wz/Pet/5000054.img/info/iconRaw.png
Pet,5000055,5000055,Crys.Rudolph,The star of this year's Holidays. Projects an aura of nobility and gentleness. Only available during the winter Holidays!,1,1,,1,,Item/Item.wz/Pet/5000055.img.xml,Item/Item.wz/Pet/5000055.img/info,Item/Item.wz/Pet/5000055.img/info/icon.png,Item/Item.wz/Pet/5000055.img/info/iconRaw.png
Pet,5000058,5000058,White Duck,"Silly and foolish, but hard working and easy-going by nature, White Duck is easy to please, and enjoys good food and a swim.",1,1,,1,,Item/Item.wz/Pet/5000058.img.xml,Item/Item.wz/Pet/5000058.img/info,Item/Item.wz/Pet/5000058.img/info/icon.png,Item/Item.wz/Pet/5000058.img/info/iconRaw.png
Pet,5000060,5000060,Pink Bean,A short and chubby pet summoned through the Goddess' mirror. It is temperamental.\n#cA pet whose life will never expire.#,1,1,,1,,Item/Item.wz/Pet/5000060.img.xml,Item/Item.wz/Pet/5000060.img/info,Item/Item.wz/Pet/5000060.img/info/icon.png,Item/Item.wz/Pet/5000060.img/info/iconRaw.png
Pet,5000066,5000066,Baby Tiger,"Baby Tiger, the big star of 2010. ",1,1,,1,,Item/Item.wz/Pet/5000066.img.xml,Item/Item.wz/Pet/5000066.img/info,Item/Item.wz/Pet/5000066.img/info/icon.png,Item/Item.wz/Pet/5000066.img/info/iconRaw.png
Pet,5000100,5000100,Kino,"A happy-go-lucky, orange mushroom that loves shiny stones.\n#cA pet whose life will never expire.#",1,1,,1,,Item/Item.wz/Pet/5000100.img.xml,Item/Item.wz/Pet/5000100.img/info,Item/Item.wz/Pet/5000100.img/info/icon.png,Item/Item.wz/Pet/5000100.img/info/iconRaw.png
Pet,5000101,5000101,White Tiger,"They are very gentle and obedient in nature, easily becoming friendly with the owner, which in turn speeds up the level-up process.\n#cA pet whose life will never expire.#",1,1,,1,,Item/Item.wz/Pet/5000101.img.xml,Item/Item.wz/Pet/5000101.img/info,Item/Item.wz/Pet/5000101.img/info/icon.png,Item/Item.wz/Pet/5000101.img/info/iconRaw.png
Pet,5000102,5000102,Mini Yeti,"A trustworthy pet that quietly watches everyone's back. Quiet, but smart and gets a lot of things done.\n#cA pet whose life will never expire.#",1,1,,1,,Item/Item.wz/Pet/5000102.img.xml,Item/Item.wz/Pet/5000102.img/info,Item/Item.wz/Pet/5000102.img/info/icon.png,Item/Item.wz/Pet/5000102.img/info/iconRaw.png
