item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Special,MaplePoint,5000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/5000/info,Item/Item.wz/Special/MaplePoint.img/5000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/5000/info/iconRaw.png
Special,MaplePoint,6000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/6000/info,Item/Item.wz/Special/MaplePoint.img/6000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/6000/info/iconRaw.png
Special,MaplePoint,7000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/7000/info,Item/Item.wz/Special/MaplePoint.img/7000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/7000/info/iconRaw.png
Special,MaplePoint,8000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/8000/info,Item/Item.wz/Special/MaplePoint.img/8000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/8000/info/iconRaw.png
Special,MaplePoint,9000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/9000/info,Item/Item.wz/Special/MaplePoint.img/9000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/9000/info/iconRaw.png
Special,MaplePoint,10000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/10000/info,Item/Item.wz/Special/MaplePoint.img/10000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/10000/info/iconRaw.png
Special,MaplePoint,15000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/15000/info,Item/Item.wz/Special/MaplePoint.img/15000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/15000/info/iconRaw.png
Special,MaplePoint,20000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/20000/info,Item/Item.wz/Special/MaplePoint.img/20000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/20000/info/iconRaw.png
Special,MaplePoint,25000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/25000/info,Item/Item.wz/Special/MaplePoint.img/25000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/25000/info/iconRaw.png
Special,MaplePoint,30000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/30000/info,Item/Item.wz/Special/MaplePoint.img/30000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/30000/info/iconRaw.png
Special,MaplePoint,35000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/35000/info,Item/Item.wz/Special/MaplePoint.img/35000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/35000/info/iconRaw.png
Special,MaplePoint,40000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/40000/info,Item/Item.wz/Special/MaplePoint.img/40000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/40000/info/iconRaw.png
Special,MaplePoint,45000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/45000/info,Item/Item.wz/Special/MaplePoint.img/45000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/45000/info/iconRaw.png
Special,MaplePoint,50000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/50000/info,Item/Item.wz/Special/MaplePoint.img/50000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/50000/info/iconRaw.png
Special,MaplePoint,55000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/55000/info,Item/Item.wz/Special/MaplePoint.img/55000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/55000/info/iconRaw.png
Special,MaplePoint,60000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/60000/info,Item/Item.wz/Special/MaplePoint.img/60000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/60000/info/iconRaw.png
Special,MaplePoint,65000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/65000/info,Item/Item.wz/Special/MaplePoint.img/65000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/65000/info/iconRaw.png
Special,MaplePoint,70000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/70000/info,Item/Item.wz/Special/MaplePoint.img/70000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/70000/info/iconRaw.png
Special,MaplePoint,75000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/75000/info,Item/Item.wz/Special/MaplePoint.img/75000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/75000/info/iconRaw.png
Special,MaplePoint,80000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/80000/info,Item/Item.wz/Special/MaplePoint.img/80000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/80000/info/iconRaw.png
Special,MaplePoint,85000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/85000/info,Item/Item.wz/Special/MaplePoint.img/85000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/85000/info/iconRaw.png
Special,MaplePoint,90000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/90000/info,Item/Item.wz/Special/MaplePoint.img/90000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/90000/info/iconRaw.png
Special,MaplePoint,95000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/95000/info,Item/Item.wz/Special/MaplePoint.img/95000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/95000/info/iconRaw.png
Special,MaplePoint,100000,,,1,1,,,,Item/Item.wz/Special/MaplePoint.img.xml,Item/Item.wz/Special/MaplePoint.img/100000/info,Item/Item.wz/Special/MaplePoint.img/100000/info/icon.png,Item/Item.wz/Special/MaplePoint.img/100000/info/iconRaw.png
Special,0900,9000000,,,0,1,,,,Item/Item.wz/Special/0900.img.xml,Item/Item.wz/Special/0900.img/09000000/info,Item/Item.wz/Special/0900.img/09000000/info/icon.png,Item/Item.wz/Special/0900.img/09000000/info/iconRaw.png
Special,0900,9000001,,,0,1,,,,Item/Item.wz/Special/0900.img.xml,Item/Item.wz/Special/0900.img/09000001/info,Item/Item.wz/Special/0900.img/09000001/info/icon.png,Item/Item.wz/Special/0900.img/09000001/info/iconRaw.png
Special,0900,9000002,,,0,1,,,,Item/Item.wz/Special/0900.img.xml,Item/Item.wz/Special/0900.img/09000002/info,Item/Item.wz/Special/0900.img/09000002/info/icon.png,Item/Item.wz/Special/0900.img/09000002/info/iconRaw.png
Special,0900,9000003,,,0,1,,,,Item/Item.wz/Special/0900.img.xml,Item/Item.wz/Special/0900.img/09000003/info,Item/Item.wz/Special/0900.img/09000003/info/icon.png,Item/Item.wz/Special/0900.img/09000003/info/iconRaw.png
Special,0910,9100000,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9100000/info,Item/Item.wz/Special/0910.img/9100000/info/icon.png,Item/Item.wz/Special/0910.img/9100000/info/iconRaw.png
Special,0910,9101000,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101000/info,Item/Item.wz/Special/0910.img/9101000/info/icon.png,Item/Item.wz/Special/0910.img/9101000/info/iconRaw.png
Special,0910,9101001,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101001/info,Item/Item.wz/Special/0910.img/9101001/info/icon.png,Item/Item.wz/Special/0910.img/9101001/info/iconRaw.png
Special,0910,9101002,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101002/info,Item/Item.wz/Special/0910.img/9101002/info/icon.png,Item/Item.wz/Special/0910.img/9101002/info/iconRaw.png
Special,0910,9101003,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101003/info,Item/Item.wz/Special/0910.img/9101003/info/icon.png,Item/Item.wz/Special/0910.img/9101003/info/iconRaw.png
Special,0910,9101004,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101004/info,Item/Item.wz/Special/0910.img/9101004/info/icon.png,Item/Item.wz/Special/0910.img/9101004/info/iconRaw.png
Special,0910,9101005,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101005/info,Item/Item.wz/Special/0910.img/9101005/info/icon.png,Item/Item.wz/Special/0910.img/9101005/info/iconRaw.png
Special,0910,9101006,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101006/info,Item/Item.wz/Special/0910.img/9101006/info/icon.png,Item/Item.wz/Special/0910.img/9101006/info/iconRaw.png
Special,0910,9101007,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101007/info,Item/Item.wz/Special/0910.img/9101007/info/icon.png,Item/Item.wz/Special/0910.img/9101007/info/iconRaw.png
Special,0910,9101008,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101008/info,Item/Item.wz/Special/0910.img/9101008/info/icon.png,Item/Item.wz/Special/0910.img/9101008/info/iconRaw.png
Special,0910,9101009,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101009/info,Item/Item.wz/Special/0910.img/9101009/info/icon.png,Item/Item.wz/Special/0910.img/9101009/info/iconRaw.png
Special,0910,9101010,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101010/info,Item/Item.wz/Special/0910.img/9101010/info/icon.png,Item/Item.wz/Special/0910.img/9101010/info/iconRaw.png
Special,0910,9101011,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101011/info,Item/Item.wz/Special/0910.img/9101011/info/icon.png,Item/Item.wz/Special/0910.img/9101011/info/iconRaw.png
Special,0910,9101012,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101012/info,Item/Item.wz/Special/0910.img/9101012/info/icon.png,Item/Item.wz/Special/0910.img/9101012/info/iconRaw.png
Special,0910,9101013,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101013/info,Item/Item.wz/Special/0910.img/9101013/info/icon.png,Item/Item.wz/Special/0910.img/9101013/info/iconRaw.png
Special,0910,9101014,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101014/info,Item/Item.wz/Special/0910.img/9101014/info/icon.png,Item/Item.wz/Special/0910.img/9101014/info/iconRaw.png
Special,0910,9101015,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101015/info,Item/Item.wz/Special/0910.img/9101015/info/icon.png,Item/Item.wz/Special/0910.img/9101015/info/iconRaw.png
Special,0910,9101016,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101016/info,Item/Item.wz/Special/0910.img/9101016/info/icon.png,Item/Item.wz/Special/0910.img/9101016/info/iconRaw.png
Special,0910,9101017,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101017/info,Item/Item.wz/Special/0910.img/9101017/info/icon.png,Item/Item.wz/Special/0910.img/9101017/info/iconRaw.png
Special,0910,9101018,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101018/info,Item/Item.wz/Special/0910.img/9101018/info/icon.png,Item/Item.wz/Special/0910.img/9101018/info/iconRaw.png
Special,0910,9101019,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101019/info,Item/Item.wz/Special/0910.img/9101019/info/icon.png,Item/Item.wz/Special/0910.img/9101019/info/iconRaw.png
Special,0910,9101020,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101020/info,Item/Item.wz/Special/0910.img/9101020/info/icon.png,Item/Item.wz/Special/0910.img/9101020/info/iconRaw.png
Special,0910,9101021,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101021/info,Item/Item.wz/Special/0910.img/9101021/info/icon.png,Item/Item.wz/Special/0910.img/9101021/info/iconRaw.png
Special,0910,9101022,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101022/info,Item/Item.wz/Special/0910.img/9101022/info/icon.png,Item/Item.wz/Special/0910.img/9101022/info/iconRaw.png
Special,0910,9101023,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101023/info,Item/Item.wz/Special/0910.img/9101023/info/icon.png,Item/Item.wz/Special/0910.img/9101023/info/iconRaw.png
Special,0910,9101024,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101024/info,Item/Item.wz/Special/0910.img/9101024/info/icon.png,Item/Item.wz/Special/0910.img/9101024/info/iconRaw.png
Special,0910,9101025,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101025/info,Item/Item.wz/Special/0910.img/9101025/info/icon.png,Item/Item.wz/Special/0910.img/9101025/info/iconRaw.png
Special,0910,9101026,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101026/info,Item/Item.wz/Special/0910.img/9101026/info/icon.png,Item/Item.wz/Special/0910.img/9101026/info/iconRaw.png
Special,0910,9101027,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101027/info,Item/Item.wz/Special/0910.img/9101027/info/icon.png,Item/Item.wz/Special/0910.img/9101027/info/iconRaw.png
Special,0910,9101028,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101028/info,Item/Item.wz/Special/0910.img/9101028/info/icon.png,Item/Item.wz/Special/0910.img/9101028/info/iconRaw.png
Special,0910,9101029,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101029/info,Item/Item.wz/Special/0910.img/9101029/info/icon.png,Item/Item.wz/Special/0910.img/9101029/info/iconRaw.png
Special,0910,9101030,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101030/info,Item/Item.wz/Special/0910.img/9101030/info/icon.png,Item/Item.wz/Special/0910.img/9101030/info/iconRaw.png
Special,0910,9101031,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101031/info,Item/Item.wz/Special/0910.img/9101031/info/icon.png,Item/Item.wz/Special/0910.img/9101031/info/iconRaw.png
Special,0910,9101032,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101032/info,Item/Item.wz/Special/0910.img/9101032/info/icon.png,Item/Item.wz/Special/0910.img/9101032/info/iconRaw.png
Special,0910,9101033,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101033/info,Item/Item.wz/Special/0910.img/9101033/info/icon.png,Item/Item.wz/Special/0910.img/9101033/info/iconRaw.png
Special,0910,9101034,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101034/info,Item/Item.wz/Special/0910.img/9101034/info/icon.png,Item/Item.wz/Special/0910.img/9101034/info/iconRaw.png
Special,0910,9101035,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101035/info,Item/Item.wz/Special/0910.img/9101035/info/icon.png,Item/Item.wz/Special/0910.img/9101035/info/iconRaw.png
Special,0910,9101036,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101036/info,Item/Item.wz/Special/0910.img/9101036/info/icon.png,Item/Item.wz/Special/0910.img/9101036/info/iconRaw.png
Special,0910,9101037,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101037/info,Item/Item.wz/Special/0910.img/9101037/info/icon.png,Item/Item.wz/Special/0910.img/9101037/info/iconRaw.png
Special,0910,9101038,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101038/info,Item/Item.wz/Special/0910.img/9101038/info/icon.png,Item/Item.wz/Special/0910.img/9101038/info/iconRaw.png
Special,0910,9101039,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101039/info,Item/Item.wz/Special/0910.img/9101039/info/icon.png,Item/Item.wz/Special/0910.img/9101039/info/iconRaw.png
Special,0910,9101040,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101040/info,Item/Item.wz/Special/0910.img/9101040/info/icon.png,Item/Item.wz/Special/0910.img/9101040/info/iconRaw.png
Special,0910,9101041,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101041/info,Item/Item.wz/Special/0910.img/9101041/info/icon.png,Item/Item.wz/Special/0910.img/9101041/info/iconRaw.png
Special,0910,9101042,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101042/info,Item/Item.wz/Special/0910.img/9101042/info/icon.png,Item/Item.wz/Special/0910.img/9101042/info/iconRaw.png
Special,0910,9101043,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101043/info,Item/Item.wz/Special/0910.img/9101043/info/icon.png,Item/Item.wz/Special/0910.img/9101043/info/iconRaw.png
Special,0910,9101044,,,0,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101044/info,Item/Item.wz/Special/0910.img/9101044/info/icon.png,Item/Item.wz/Special/0910.img/9101044/info/iconRaw.png
Special,0910,9101045,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101045/info,Item/Item.wz/Special/0910.img/9101045/info/icon.png,Item/Item.wz/Special/0910.img/9101045/info/iconRaw.png
Special,0910,9101046,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101046/info,Item/Item.wz/Special/0910.img/9101046/info/icon.png,Item/Item.wz/Special/0910.img/9101046/info/iconRaw.png
Special,0910,9101047,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101047/info,Item/Item.wz/Special/0910.img/9101047/info/icon.png,Item/Item.wz/Special/0910.img/9101047/info/iconRaw.png
Special,0910,9101048,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101048/info,Item/Item.wz/Special/0910.img/9101048/info/icon.png,Item/Item.wz/Special/0910.img/9101048/info/iconRaw.png
Special,0910,9101049,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101049/info,Item/Item.wz/Special/0910.img/9101049/info/icon.png,Item/Item.wz/Special/0910.img/9101049/info/iconRaw.png
Special,0910,9101050,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101050/info,Item/Item.wz/Special/0910.img/9101050/info/icon.png,Item/Item.wz/Special/0910.img/9101050/info/iconRaw.png
Special,0910,9101051,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101051/info,Item/Item.wz/Special/0910.img/9101051/info/icon.png,Item/Item.wz/Special/0910.img/9101051/info/iconRaw.png
Special,0910,9101052,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101052/info,Item/Item.wz/Special/0910.img/9101052/info/icon.png,Item/Item.wz/Special/0910.img/9101052/info/iconRaw.png
Special,0910,9101053,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101053/info,Item/Item.wz/Special/0910.img/9101053/info/icon.png,Item/Item.wz/Special/0910.img/9101053/info/iconRaw.png
Special,0910,9101054,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101054/info,Item/Item.wz/Special/0910.img/9101054/info/icon.png,Item/Item.wz/Special/0910.img/9101054/info/iconRaw.png
Special,0910,9101055,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101055/info,Item/Item.wz/Special/0910.img/9101055/info/icon.png,Item/Item.wz/Special/0910.img/9101055/info/iconRaw.png
Special,0910,9101056,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101056/info,Item/Item.wz/Special/0910.img/9101056/info/icon.png,Item/Item.wz/Special/0910.img/9101056/info/iconRaw.png
Special,0910,9101060,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101060/info,Item/Item.wz/Special/0910.img/9101060/info/icon.png,Item/Item.wz/Special/0910.img/9101060/info/iconRaw.png
Special,0910,9101061,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101061/info,Item/Item.wz/Special/0910.img/9101061/info/icon.png,Item/Item.wz/Special/0910.img/9101061/info/iconRaw.png
Special,0910,9101062,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101062/info,Item/Item.wz/Special/0910.img/9101062/info/icon.png,Item/Item.wz/Special/0910.img/9101062/info/iconRaw.png
Special,0910,9101063,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101063/info,Item/Item.wz/Special/0910.img/9101063/info/icon.png,Item/Item.wz/Special/0910.img/9101063/info/iconRaw.png
Special,0910,9101077,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101077/info,Item/Item.wz/Special/0910.img/9101077/info/icon.png,Item/Item.wz/Special/0910.img/9101077/info/iconRaw.png
Special,0910,9101078,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101078/info,Item/Item.wz/Special/0910.img/9101078/info/icon.png,Item/Item.wz/Special/0910.img/9101078/info/iconRaw.png
Special,0910,9101079,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101079/info,Item/Item.wz/Special/0910.img/9101079/info/icon.png,Item/Item.wz/Special/0910.img/9101079/info/iconRaw.png
Special,0910,9101080,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101080/info,Item/Item.wz/Special/0910.img/9101080/info/icon.png,Item/Item.wz/Special/0910.img/9101080/info/iconRaw.png
Special,0910,9101081,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101081/info,Item/Item.wz/Special/0910.img/9101081/info/icon.png,Item/Item.wz/Special/0910.img/9101081/info/iconRaw.png
Special,0910,9101082,,,1,0,,,,Item/Item.wz/Special/0910.img.xml,Item/Item.wz/Special/0910.img/9101082/info,Item/Item.wz/Special/0910.img/9101082/info/icon.png,Item/Item.wz/Special/0910.img/9101082/info/iconRaw.png
